CMP1,Entry,PLATE,ROW,COL,LATID,Supplier,CAT,Name,Conc_mM,IC50,Yeast_Active,Pubchem_CID,Notes
CMP1151,2020,LAT026,D,4,LAT026D04,Chembridge,5667630,NA,2.5,inactive,-,917312,210_E03    
CMP1161,2021,LAT026,E,4,LAT026E04,Chembridge,5667778,NA,2.5,75,-,867747,210_G04    
CMP1172,2022,LAT026,F,4,LAT026F04,Chembridge,5668347,NA,2.5,inactive,-,2859988,211_D06    
CMP1183,2023,LAT026,G,4,LAT026G04,Chembridge,5672513,NA,2.5,inactive,-,805028,213_B06    
CMP1194,2024,LAT026,H,4,LAT026H04,Chembridge,5672566,NA,2.5,inactive,-,NULL,213_D06    
CMP1119,2025,LAT026,A,5,LAT026A05,Chembridge,5675688,NA,2.5,inactive,-,NULL,213_E02    
CMP1130,2026,LAT026,B,5,LAT026B05,Chembridge,5687663,NA,2.5,inactive,-,6340416,220_C09    
CMP1141,2027,LAT026,C,5,LAT026C05,Chembridge,5690624,NA,2.5,>100 ,-,2756554,219_C09 >100    
CMP1152,2028,LAT026,D,5,LAT026D05,Chembridge,5705272,NA,2.5,inactive,-,NULL,222_E11    
CMP1162,2029,LAT026,E,5,LAT026E05,Chembridge,5705437,NA,2.5,inactive,-,3100936,225_C02    
CMP1173,2030,LAT026,F,5,LAT026F05,Chembridge,5730009,NA,2.5,inactive,-,5142183,231_C09    
CMP1184,2031,LAT026,G,5,LAT026G05,Chembridge,5731476,NA,2.5,25,-,1118215,232_C09    
CMP1195,2032,LAT026,H,5,LAT026H05,Chembridge,5757604,NA,2.5,inactive,-,5336649,240_B05    
CMP1120,2033,LAT026,A,6,LAT026A06,Chembridge,5762764,NA,2.5,inactive,-,869747,241_B05    
CMP1131,2034,LAT026,B,6,LAT026B06,Chembridge,5767542,NA,2.5,inactive,-,1163961,243_D02    
CMP1142,2035,LAT026,C,6,LAT026C06,Chembridge,5783987,NA,2.5,100,-,760552,246_D02    
CMP1163,2037,LAT026,E,6,LAT026E06,Chembridge,5788700,NA,2.5,inactive,-,NULL,249_H09    
CMP1174,2038,LAT026,F,6,LAT026F06,Chembridge,5472323,NA,2.5,inactive,-,1070053,136_F05    
CMP1185,2039,LAT026,G,6,LAT026G06,Chembridge,5492235,NA,2.5,>100 ,+,NULL,144_E04 >100    
CMP1196,2040,LAT026,H,6,LAT026H06,Chembridge,5523403,NA,2.5,inactive,-,1367280,145_D08    
CMP1121,2041,LAT026,A,7,LAT026A07,Chembridge,5527196,NA,2.5,inactive,-,1253390,151_F05    
CMP1132,2042,LAT026,B,7,LAT026B07,Chembridge,5528400,NA,2.5,inactive,-,3118302,151_B06    
CMP1143,2043,LAT026,C,7,LAT026C07,Chembridge,5529581,NA,2.5,10,-,999998,152_C08    
CMP1153,2044,LAT026,D,7,LAT026D07,Chembridge,5530292,NA,2.5,inactive,-,819247,152_H07    
CMP1164,2045,LAT026,E,7,LAT026E07,Chembridge,5538806,NA,2.5,25,-,5057742,157_F05    
CMP1175,2046,LAT026,F,7,LAT026F07,Chembridge,5541041,NA,2.5,>100 ,-,2851147,157_E09 >100    
CMP1186,2047,LAT026,G,7,LAT026G07,Chembridge,5548057,NA,2.5,>100 ,-,683863,162_C06 >100    
CMP1197,2048,LAT026,H,7,LAT026H07,Chembridge,5552068,NA,2.5,inactive,-,NULL,167_E07    
CMP1122,2049,LAT026,A,8,LAT026A08,Chembridge,5556757,NA,2.5,>100 ,-,871888,166_E07 >100    
CMP1133,2050,LAT026,B,8,LAT026B08,Chembridge,5558887,NA,2.5,inactive,-,723289,170_E04    
CMP1144,2051,LAT026,C,8,LAT026C08,Chembridge,5560521,NA,2.5,inactive,-,791896,172_A05    
CMP1154,2052,LAT026,D,8,LAT026D08,Chembridge,5566422,NA,2.5,>100 ,-,NULL,173_E09 >100    
CMP1165,2053,LAT026,E,8,LAT026E08,Chembridge,5584601,NA,2.5,>100 ,-,3111390,181_A03 >100    
CMP1176,2054,LAT026,F,8,LAT026F08,Chembridge,5587105,NA,2.5,58,-,NULL,184_G03    
CMP1187,2055,LAT026,G,8,LAT026G08,Chembridge,5623753,NA,2.5,inactive,-,NULL,189_C03    
CMP1198,2056,LAT026,H,8,LAT026H08,Chembridge,5633522,NA,2.5,25,+,2857031,193_C09    
CMP1123,2057,LAT026,A,9,LAT026A09,Chembridge,5634648,NA,2.5,inactive,-,1382277,192_C09    
CMP1134,2058,LAT026,B,9,LAT026B09,Chembridge,5634704,NA,2.5,>100 ,-,NULL,192_D09 >100    
CMP1145,2059,LAT026,C,9,LAT026C09,Chembridge,5646891,NA,2.5,>100 ,-,658669,195_D08 >100    
CMP1155,2060,LAT026,D,9,LAT026D09,Chembridge,5647476,NA,2.5,>100 ,-,1354186,197_F09 >100    
CMP1166,2061,LAT026,E,9,LAT026E09,Chembridge,5648152,NA,2.5,inactive,-,614870,199_E02    
CMP1177,2062,LAT026,F,9,LAT026F09,Chembridge,5648782,NA,2.5,inactive,-,1070350,201_C07    
CMP1188,2063,LAT026,G,9,LAT026G09,Chembridge,5648951,NA,2.5,>100 ,-,1003011,201_H07 >100    
CMP1199,2064,LAT026,H,9,LAT026H09,Chembridge,5649707,NA,2.5,24,-,1078796,201_B03    
CMP1124,2065,LAT026,A,10,LAT026A10,Chembridge,5650433,NA,2.5,inactive,-,3785581,200_B03    
CMP1135,2066,LAT026,B,10,LAT026B10,Chembridge,5652292,NA,2.5,100,-,873065,201_C09    
CMP1146,2067,LAT026,C,10,LAT026C10,Chembridge,5652745,NA,2.5,>100 ,+,2858410,202_A02 >100    
CMP1156,2068,LAT026,D,10,LAT026D10,Chembridge,5653223,NA,2.5,inactive,-,NULL,202_B03    
CMP1167,2069,LAT026,E,10,LAT026E10,Chembridge,5655683,NA,2.5,>100 ,+,NULL,202_C09 >100    
CMP1178,2070,LAT026,F,10,LAT026F10,Chembridge,5659591,NA,2.5,>100 ,-,867585,205_E03 >100    
CMP1189,2071,LAT026,G,10,LAT026G10,Chembridge,5664332,NA,2.5,inactive,-,702481,207_C05    
CMP1200,2072,LAT026,H,10,LAT026H10,Chembridge,5666041,NA,2.5,inactive,-,NULL,208_F05    
CMP1125,2073,LAT026,A,11,LAT026A11,Chembridge,5666834,NA,2.5,>100 ,-,867729,209_D02 >100    
CMP1136,2074,LAT026,B,11,LAT026B11,Chembridge,5667599,NA,2.5,inactive,-,372956,210_C03    
CMP1147,2075,LAT026,C,11,LAT026C11,Chembridge,5671409,NA,2.5,inactive,-,NULL,212_C02    
CMP1157,2076,LAT026,D,11,LAT026D11,Chembridge,5676534,NA,2.5,inactive,-,1356596,214_F08    
CMP1168,2077,LAT026,E,11,LAT026E11,Chembridge,5705615,NA,2.5,92,-,NULL,224_H10    
CMP1179,2078,LAT026,F,11,LAT026F11,Chembridge,5710919,NA,2.5,inactive,+,1359839,225_E05    
CMP1190,2079,LAT026,G,11,LAT026G11,Chembridge,5717841,NA,2.5,>100 ,-,997883,226_F08 >100    
CMP1201,2080,LAT026,H,11,LAT026H11,Microsource,1502035,Narasin,2.5,0.86,+,65452,   
CMP1202,2081,LAT027,A,2,LAT027A02,Maybridge,AW 00178,NA,2.5,NA,+,NA,   
CMP1213,2082,LAT027,B,2,LAT027B02,Maybridge,AW 00227,NA,2.5,NA,+,NA,   
CMP1224,2083,LAT027,C,2,LAT027C02,Maybridge,AW 00264,NA,2.5,NA,+,NA,   
CMP1236,2084,LAT027,D,2,LAT027D02,Maybridge,AW 00294,NA,2.5,NA,+,NA,   
CMP1247,2085,LAT027,E,2,LAT027E02,Maybridge,AW 00751,NA,2.5,NA,+,NA,   
CMP1258,2086,LAT027,F,2,LAT027F02,Maybridge,AW 00786,NA,2.5,NA,+,NA,   
CMP1269,2087,LAT027,G,2,LAT027G02,Maybridge,AW 00837,NA,2.5,NA,+,NA,   
CMP1280,2088,LAT027,H,2,LAT027H02,Maybridge,AW 00846,NA,2.5,NA,+,NA,   
CMP1204,2089,LAT027,A,3,LAT027A03,Maybridge,AW 01237,NA,2.5,NA,+,NA,   
CMP1215,2090,LAT027,B,3,LAT027B03,Maybridge,BR 00076,NA,2.5,NA,+,NA,   
CMP1227,2091,LAT027,C,3,LAT027C03,Maybridge,BR 00079,NA,2.5,NA,+,NA,   
CMP1238,2092,LAT027,D,3,LAT027D03,Maybridge,BR 00087,NA,2.5,NA,+,NA,   
CMP1249,2093,LAT027,E,3,LAT027E03,Maybridge,BTB 00551,NA,2.5,NA,+,NA,   
CMP1260,2094,LAT027,F,3,LAT027F03,Maybridge,BTB 00807,NA,2.5,NA,+,NA,   
CMP1271,2095,LAT027,G,3,LAT027G03,Maybridge,BTB 00808,NA,2.5,NA,+,NA,   
CMP1282,2096,LAT027,H,3,LAT027H03,Maybridge,BTB 01249,NA,2.5,NA,+,NA,   
CMP1205,2097,LAT027,A,4,LAT027A04,Maybridge,BTB 01592,NA,2.5,NA,+,NA,   
CMP1216,2098,LAT027,B,4,LAT027B04,Maybridge,BTB 02045,NA,2.5,NA,+,NA,   
CMP1228,2099,LAT027,C,4,LAT027C04,Maybridge,BTB 02100,NA,2.5,NA,+,NA,   
CMP1239,2100,LAT027,D,4,LAT027D04,Maybridge,BTB 02101,NA,2.5,NA,+,NA,   
CMP1250,2101,LAT027,E,4,LAT027E04,Maybridge,BTB 02102,NA,2.5,NA,+,NA,   
CMP1261,2102,LAT027,F,4,LAT027F04,Maybridge,BTB 02152,NA,2.5,NA,+,NA,   
CMP1272,2103,LAT027,G,4,LAT027G04,Maybridge,BTB 02153,NA,2.5,NA,+,NA,   
CMP1283,2104,LAT027,H,4,LAT027H04,Maybridge,BTB 02162,NA,2.5,NA,+,NA,   
CMP1206,2105,LAT027,A,5,LAT027A05,Maybridge,BTB 02163,NA,2.5,NA,+,NA,   
CMP1217,2106,LAT027,B,5,LAT027B05,Maybridge,BTB 02164,NA,2.5,NA,+,NA,   
CMP1229,2107,LAT027,C,5,LAT027C05,Maybridge,BTB 02167,NA,2.5,NA,+,NA,   
CMP1240,2108,LAT027,D,5,LAT027D05,Maybridge,BTB 02215,NA,2.5,NA,+,NA,   
CMP1251,2109,LAT027,E,5,LAT027E05,Maybridge,BTB 02216,NA,2.5,NA,+,NA,   
CMP1262,2110,LAT027,F,5,LAT027F05,Maybridge,BTB 02223,NA,2.5,NA,+,NA,   
CMP1273,2111,LAT027,G,5,LAT027G05,Maybridge,BTB 02227,NA,2.5,NA,+,NA,   
CMP1284,2112,LAT027,H,5,LAT027H05,Maybridge,BTB 02332,NA,2.5,NA,+,NA,   
CMP1207,2113,LAT027,A,6,LAT027A06,Maybridge,BTB 02708,NA,2.5,NA,+,NA,   
CMP1218,2114,LAT027,B,6,LAT027B06,Maybridge,XBX 00259,NA,2.5,NA,+,NA,   
CMP1230,2115,LAT027,C,6,LAT027C06,Maybridge,BTB 02880,NA,2.5,NA,+,NA,   
CMP1241,2116,LAT027,D,6,LAT027D06,Maybridge,BTB 02908,NA,2.5,NA,+,NA,   
CMP1252,2117,LAT027,E,6,LAT027E06,Maybridge,BTB 02925,NA,2.5,NA,+,NA,   
CMP1263,2118,LAT027,F,6,LAT027F06,Maybridge,BTB 02990,NA,2.5,NA,+,NA,   
CMP1274,2119,LAT027,G,6,LAT027G06,Maybridge,BTB 03006,NA,2.5,NA,+,NA,   
CMP1285,2120,LAT027,H,6,LAT027H06,Maybridge,BTB 03156,NA,2.5,NA,+,NA,   
CMP1208,2121,LAT027,A,7,LAT027A07,Maybridge,BTB 03252,NA,2.5,NA,+,NA,   
CMP1219,2122,LAT027,B,7,LAT027B07,Maybridge,BTB 03261,NA,2.5,NA,+,NA,   
CMP1231,2123,LAT027,C,7,LAT027C07,Maybridge,BTB 03767,NA,2.5,NA,+,NA,   
CMP1242,2124,LAT027,D,7,LAT027D07,Maybridge,BTB 03984,NA,2.5,NA,+,NA,   
CMP1253,2125,LAT027,E,7,LAT027E07,Maybridge,BTB 04176,NA,2.5,NA,+,NA,   
CMP1264,2126,LAT027,F,7,LAT027F07,Maybridge,BTB 04424,NA,2.5,NA,+,NA,   
CMP1275,2127,LAT027,G,7,LAT027G07,Maybridge,BTB 04426,NA,2.5,NA,+,NA,   
CMP1286,2128,LAT027,H,7,LAT027H07,Maybridge,BTB 04487,NA,2.5,NA,+,NA,   
CMP1209,2129,LAT027,A,8,LAT027A08,Maybridge,BTB 04902,NA,2.5,NA,+,NA,   
CMP1220,2130,LAT027,B,8,LAT027B08,Maybridge,BTB 04959,NA,2.5,NA,+,NA,   
CMP1232,2131,LAT027,C,8,LAT027C08,Maybridge,BTB 04965,NA,2.5,NA,+,NA,   
CMP1243,2132,LAT027,D,8,LAT027D08,Maybridge,BTB 04980,NA,2.5,NA,+,NA,   
CMP1254,2133,LAT027,E,8,LAT027E08,Maybridge,BTB 05015,NA,2.5,NA,+,NA,   
CMP1265,2134,LAT027,F,8,LAT027F08,Maybridge,BTB 05019,NA,2.5,NA,+,NA,   
CMP1276,2135,LAT027,G,8,LAT027G08,Maybridge,BTB 05131,NA,2.5,NA,+,NA,   
CMP1287,2136,LAT027,H,8,LAT027H08,Maybridge,BTB 05159,NA,2.5,NA,+,NA,   
CMP1210,2137,LAT027,A,9,LAT027A09,Maybridge,BTB 05178,NA,2.5,NA,+,NA,   
CMP1221,2138,LAT027,B,9,LAT027B09,Maybridge,BTB 05299,NA,2.5,NA,+,NA,   
CMP1233,2139,LAT027,C,9,LAT027C09,Maybridge,BTB 05304,NA,2.5,NA,+,NA,   
CMP1244,2140,LAT027,D,9,LAT027D09,Maybridge,BTB 05335,NA,2.5,NA,+,NA,   
CMP1255,2141,LAT027,E,9,LAT027E09,Maybridge,BTB 05411,NA,2.5,NA,+,NA,   
CMP1266,2142,LAT027,F,9,LAT027F09,Maybridge,BTB 05413,NA,2.5,NA,+,NA,   
CMP1277,2143,LAT027,G,9,LAT027G09,Maybridge,BTB 05417,NA,2.5,NA,+,NA,   
CMP1288,2144,LAT027,H,9,LAT027H09,Maybridge,BTB 05434,NA,2.5,NA,+,NA,   
CMP1211,2145,LAT027,A,10,LAT027A10,Maybridge,BTB 05488,NA,2.5,NA,+,NA,   
CMP1222,2146,LAT027,B,10,LAT027B10,Maybridge,BTB 05562,NA,2.5,NA,+,NA,   
CMP1234,2147,LAT027,C,10,LAT027C10,Maybridge,BTB 05678,NA,2.5,NA,+,NA,   
CMP1245,2148,LAT027,D,10,LAT027D10,Maybridge,BTB 06086,NA,2.5,NA,+,NA,   
CMP1256,2149,LAT027,E,10,LAT027E10,Maybridge,BTB 06196,NA,2.5,NA,+,NA,   
CMP1267,2150,LAT027,F,10,LAT027F10,Maybridge,BTB 06254,NA,2.5,NA,+,NA,   
CMP1278,2151,LAT027,G,10,LAT027G10,Maybridge,BTB 06263,NA,2.5,NA,+,NA,   
CMP1289,2152,LAT027,H,10,LAT027H10,Maybridge,BTB 06536,NA,2.5,NA,+,NA,   
CMP1212,2153,LAT027,A,11,LAT027A11,Maybridge,BTB 06587,NA,2.5,NA,+,NA,   
CMP1223,2154,LAT027,B,11,LAT027B11,Maybridge,BTB 06669,NA,2.5,NA,+,NA,   
CMP1235,2155,LAT027,C,11,LAT027C11,Maybridge,BTB 06671,NA,2.5,NA,+,NA,   
CMP1246,2156,LAT027,D,11,LAT027D11,Maybridge,BTB 06776,NA,2.5,NA,+,NA,   
CMP1257,2157,LAT027,E,11,LAT027E11,Maybridge,BTB 06877,NA,2.5,NA,+,NA,   
CMP1268,2158,LAT027,F,11,LAT027F11,Maybridge,BTB 06908,NA,2.5,NA,+,NA,   
CMP1279,2159,LAT027,G,11,LAT027G11,Maybridge,BTB 06938,NA,2.5,NA,+,NA,   
CMP1290,2160,LAT027,H,11,LAT027H11,Maybridge,BTB 07090,NA,2.5,NA,+,NA,   
CMP1291,2161,LAT028,A,2,LAT028A02,Maybridge,BTB 07221,NA,2.5,NA,+,NA,   
CMP1302,2162,LAT028,B,2,LAT028B02,Maybridge,BTB 07256,NA,2.5,NA,+,NA,   
CMP1313,2163,LAT028,C,2,LAT028C02,Maybridge,BTB 07373,NA,2.5,NA,+,NA,   
CMP1324,2164,LAT028,D,2,LAT028D02,Maybridge,BTB 07554,NA,2.5,NA,+,NA,   
CMP1335,2165,LAT028,E,2,LAT028E02,Maybridge,BTB 07887,NA,2.5,NA,+,NA,   
CMP1347,2166,LAT028,F,2,LAT028F02,Maybridge,BTB 08347,NA,2.5,NA,+,NA,   
CMP1358,2167,LAT028,G,2,LAT028G02,Maybridge,BTB 08378,NA,2.5,NA,+,NA,   
CMP1369,2168,LAT028,H,2,LAT028H02,Maybridge,BTB 08441,NA,2.5,NA,+,NA,   
CMP1293,2169,LAT028,A,3,LAT028A03,Maybridge,BTB 08717,NA,2.5,NA,+,NA,   
CMP1304,2170,LAT028,B,3,LAT028B03,Maybridge,BTB 09155,NA,2.5,NA,+,NA,   
CMP1315,2171,LAT028,C,3,LAT028C03,Maybridge,BTB 09198,NA,2.5,NA,+,NA,   
CMP1326,2172,LAT028,D,3,LAT028D03,Maybridge,BTB 10339,NA,2.5,NA,+,NA,   
CMP1338,2173,LAT028,E,3,LAT028E03,Maybridge,BTB 10696,NA,2.5,NA,+,NA,   
CMP1349,2174,LAT028,F,3,LAT028F03,Maybridge,BTB 10821,NA,2.5,NA,+,NA,   
CMP1360,2175,LAT028,G,3,LAT028G03,Maybridge,BTB 11033,NA,2.5,NA,+,NA,   
CMP1371,2176,LAT028,H,3,LAT028H03,Maybridge,BTB 11084,NA,2.5,NA,+,NA,   
CMP1294,2177,LAT028,A,4,LAT028A04,Maybridge,BTB 11110,NA,2.5,NA,+,NA,   
CMP1305,2178,LAT028,B,4,LAT028B04,Maybridge,BTB 11228,NA,2.5,NA,+,NA,   
CMP1316,2179,LAT028,C,4,LAT028C04,Maybridge,BTB 11385,NA,2.5,NA,+,NA,   
CMP1327,2180,LAT028,D,4,LAT028D04,Maybridge,BTB 11831,NA,2.5,NA,+,NA,   
CMP1339,2181,LAT028,E,4,LAT028E04,Maybridge,BTB 11835,NA,2.5,NA,+,NA,   
CMP1350,2182,LAT028,F,4,LAT028F04,Maybridge,BTB 11841,NA,2.5,NA,+,NA,   
CMP1361,2183,LAT028,G,4,LAT028G04,Maybridge,BTB 11866,NA,2.5,NA,+,NA,   
CMP1372,2184,LAT028,H,4,LAT028H04,Maybridge,BTB 12233,NA,2.5,NA,+,NA,   
CMP1295,2185,LAT028,A,5,LAT028A05,Maybridge,BTB 12258,NA,2.5,NA,+,NA,   
CMP1306,2186,LAT028,B,5,LAT028B05,Maybridge,BTB 12669,NA,2.5,NA,+,NA,   
CMP1317,2187,LAT028,C,5,LAT028C05,Maybridge,BTB 12794,NA,2.5,NA,+,NA,   
CMP1328,2188,LAT028,D,5,LAT028D05,Maybridge,BTB 12851,NA,2.5,NA,+,NA,   
CMP1340,2189,LAT028,E,5,LAT028E05,Maybridge,BTB 12860,NA,2.5,NA,+,NA,   
CMP1351,2190,LAT028,F,5,LAT028F05,Maybridge,BTB 13385,NA,2.5,NA,+,NA,   
CMP1362,2191,LAT028,G,5,LAT028G05,Maybridge,BTB 13421,NA,2.5,NA,+,NA,   
CMP1373,2192,LAT028,H,5,LAT028H05,Maybridge,BTB 13657,NA,2.5,NA,+,NA,   
CMP1296,2193,LAT028,A,6,LAT028A06,Maybridge,BTB 13756,NA,2.5,NA,+,NA,   
CMP1307,2194,LAT028,B,6,LAT028B06,Maybridge,BTB 13762,NA,2.5,NA,+,NA,   
CMP1318,2195,LAT028,C,6,LAT028C06,Maybridge,BTB 13764,NA,2.5,NA,+,NA,   
CMP1329,2196,LAT028,D,6,LAT028D06,Maybridge,BTB 13766,NA,2.5,NA,+,NA,   
CMP1341,2197,LAT028,E,6,LAT028E06,Maybridge,BTB 14690,NA,2.5,NA,+,NA,   
CMP1352,2198,LAT028,F,6,LAT028F06,Maybridge,BTB 14806,NA,2.5,NA,+,NA,   
CMP1363,2199,LAT028,G,6,LAT028G06,Maybridge,BTB 14847,NA,2.5,NA,+,NA,   
CMP1374,2200,LAT028,H,6,LAT028H06,Maybridge,BTB 14887,NA,2.5,NA,+,NA,   
CMP1297,2201,LAT028,A,7,LAT028A07,Maybridge,BTB 14906,NA,2.5,NA,+,NA,   
CMP1308,2202,LAT028,B,7,LAT028B07,Maybridge,BTB 15057,NA,2.5,NA,+,NA,   
CMP1319,2203,LAT028,C,7,LAT028C07,Maybridge,BTBG 00139,NA,2.5,NA,+,NA,   
CMP1330,2204,LAT028,D,7,LAT028D07,Maybridge,BTBG 00201,NA,2.5,NA,+,NA,   
CMP1342,2205,LAT028,E,7,LAT028E07,Maybridge,BTBT 00050,NA,2.5,NA,+,NA,   
CMP1353,2206,LAT028,F,7,LAT028F07,Maybridge,CD 00352,NA,2.5,NA,+,NA,   
CMP1364,2207,LAT028,G,7,LAT028G07,Maybridge,CD 00749,NA,2.5,NA,+,NA,   
CMP1375,2208,LAT028,H,7,LAT028H07,Maybridge,CD 00754,NA,2.5,NA,+,NA,   
CMP1298,2209,LAT028,A,8,LAT028A08,Maybridge,CD 00755,NA,2.5,NA,+,NA,   
CMP1309,2210,LAT028,B,8,LAT028B08,Maybridge,CD 00757,NA,2.5,NA,+,NA,   
CMP1320,2211,LAT028,C,8,LAT028C08,Maybridge,CD 01177,NA,2.5,NA,+,NA,   
CMP1331,2212,LAT028,D,8,LAT028D08,Maybridge,CD 01476,NA,2.5,NA,+,NA,   
CMP1343,2213,LAT028,E,8,LAT028E08,Maybridge,CD 01510,NA,2.5,NA,+,NA,   
CMP1354,2214,LAT028,F,8,LAT028F08,Maybridge,CD 02142,NA,2.5,NA,+,NA,   
CMP1365,2215,LAT028,G,8,LAT028G08,Maybridge,CD 02154,NA,2.5,NA,+,NA,   
CMP1376,2216,LAT028,H,8,LAT028H08,Maybridge,CD 02264,NA,2.5,NA,+,NA,   
CMP1299,2217,LAT028,A,9,LAT028A09,Maybridge,CD 02543,NA,2.5,NA,+,NA,   
CMP1310,2218,LAT028,B,9,LAT028B09,Maybridge,CD 02572,NA,2.5,NA,+,NA,   
CMP1321,2219,LAT028,C,9,LAT028C09,Maybridge,CD 02621,NA,2.5,NA,+,NA,   
CMP1332,2220,LAT028,D,9,LAT028D09,Maybridge,CD 02715,NA,2.5,NA,+,NA,   
CMP1344,2221,LAT028,E,9,LAT028E09,Maybridge,CD 03007,NA,2.5,NA,+,NA,   
CMP1355,2222,LAT028,F,9,LAT028F09,Maybridge,CD 03262,NA,2.5,NA,+,NA,   
CMP1366,2223,LAT028,G,9,LAT028G09,Maybridge,CD 03380,NA,2.5,NA,+,NA,   
CMP1377,2224,LAT028,H,9,LAT028H09,Maybridge,CD 03470,NA,2.5,NA,+,NA,   
CMP1300,2225,LAT028,A,10,LAT028A10,Maybridge,CD 03591,NA,2.5,NA,+,NA,   
CMP1311,2226,LAT028,B,10,LAT028B10,Maybridge,CD 03594,NA,2.5,NA,+,NA,   
CMP1322,2227,LAT028,C,10,LAT028C10,Maybridge,CD 03595,NA,2.5,NA,+,NA,   
CMP1333,2228,LAT028,D,10,LAT028D10,Maybridge,CD 03679,NA,2.5,NA,+,NA,   
CMP1345,2229,LAT028,E,10,LAT028E10,Maybridge,CD 03704,NA,2.5,NA,+,NA,   
CMP1356,2230,LAT028,F,10,LAT028F10,Maybridge,CD 03979,NA,2.5,NA,+,NA,   
CMP1367,2231,LAT028,G,10,LAT028G10,Maybridge,CD 04007,NA,2.5,NA,+,NA,   
CMP1378,2232,LAT028,H,10,LAT028H10,Maybridge,CD 04220,NA,2.5,NA,+,NA,   
CMP1301,2233,LAT028,A,11,LAT028A11,Maybridge,CD 04228,NA,2.5,NA,+,NA,   
CMP1312,2234,LAT028,B,11,LAT028B11,Maybridge,CD 04311,NA,2.5,NA,+,NA,   
CMP1323,2235,LAT028,C,11,LAT028C11,Maybridge,CD 04510,NA,2.5,NA,+,NA,   
CMP1334,2236,LAT028,D,11,LAT028D11,Maybridge,CD 05069,NA,2.5,NA,+,NA,   
CMP1346,2237,LAT028,E,11,LAT028E11,Maybridge,CD 05102,NA,2.5,NA,+,NA,   
CMP1357,2238,LAT028,F,11,LAT028F11,Maybridge,CD 05196,NA,2.5,NA,+,NA,   
CMP1368,2239,LAT028,G,11,LAT028G11,Maybridge,CD 06531,NA,2.5,NA,+,NA,   
CMP1379,2240,LAT028,H,11,LAT028H11,Maybridge,CD 06603,NA,2.5,NA,+,NA,   
CMP1380,2241,LAT029,A,2,LAT029A02,Maybridge,CD 06646,NA,2.5,NA,+,NA,   
CMP1391,2242,LAT029,B,2,LAT029B02,Maybridge,CD 06694,NA,2.5,NA,+,NA,   
CMP1402,2243,LAT029,C,2,LAT029C02,Maybridge,CD 07652,NA,2.5,NA,+,NA,   
CMP1413,2244,LAT029,D,2,LAT029D02,Maybridge,CD 07869,NA,2.5,NA,+,NA,   
CMP1424,2245,LAT029,E,2,LAT029E02,Maybridge,CD 07986,NA,2.5,NA,+,NA,   
CMP1435,2246,LAT029,F,2,LAT029F02,Maybridge,CD 07987,NA,2.5,NA,+,NA,   
CMP1446,2247,LAT029,G,2,LAT029G02,Maybridge,CD 08032,NA,2.5,NA,+,NA,   
CMP1458,2248,LAT029,H,2,LAT029H02,Maybridge,CD 08239,NA,2.5,NA,+,NA,   
CMP1382,2249,LAT029,A,3,LAT029A03,Maybridge,CD 08429,NA,2.5,NA,+,NA,   
CMP1393,2250,LAT029,B,3,LAT029B03,Maybridge,CD 08585,NA,2.5,NA,+,NA,   
CMP1404,2251,LAT029,C,3,LAT029C03,Maybridge,CD 08622,NA,2.5,NA,+,NA,   
CMP1415,2252,LAT029,D,3,LAT029D03,Maybridge,CD 08965,NA,2.5,NA,+,NA,   
CMP1426,2253,LAT029,E,3,LAT029E03,Maybridge,CD 09192,NA,2.5,NA,+,NA,   
CMP1437,2254,LAT029,F,3,LAT029F03,Maybridge,CD 09553,NA,2.5,NA,+,NA,   
CMP1449,2255,LAT029,G,3,LAT029G03,Maybridge,CD 09558,NA,2.5,NA,+,NA,   
CMP1460,2256,LAT029,H,3,LAT029H03,Maybridge,CD 10146,NA,2.5,NA,+,NA,   
CMP1383,2257,LAT029,A,4,LAT029A04,Maybridge,CD 10677,NA,2.5,NA,+,NA,   
CMP1394,2258,LAT029,B,4,LAT029B04,Maybridge,CD 10705,NA,2.5,NA,+,NA,   
CMP1405,2259,LAT029,C,4,LAT029C04,Maybridge,CD 10773,NA,2.5,NA,+,NA,   
CMP1416,2260,LAT029,D,4,LAT029D04,Maybridge,CD 10792,NA,2.5,NA,+,NA,   
CMP1427,2261,LAT029,E,4,LAT029E04,Maybridge,CD 10814,NA,2.5,NA,+,NA,   
CMP1438,2262,LAT029,F,4,LAT029F04,Maybridge,CD 10872,NA,2.5,NA,+,NA,   
CMP1450,2263,LAT029,G,4,LAT029G04,Maybridge,CD 10980,NA,2.5,NA,+,NA,   
CMP1461,2264,LAT029,H,4,LAT029H04,Maybridge,CD 11050,NA,2.5,NA,+,NA,   
CMP1384,2265,LAT029,A,5,LAT029A05,Maybridge,CD 11465,NA,2.5,NA,+,NA,   
CMP1395,2266,LAT029,B,5,LAT029B05,Maybridge,CD 11507,NA,2.5,NA,+,NA,   
CMP1406,2267,LAT029,C,5,LAT029C05,Maybridge,CD 11546,NA,2.5,NA,+,NA,   
CMP1417,2268,LAT029,D,5,LAT029D05,Maybridge,CD 11949,NA,2.5,NA,+,NA,   
CMP1428,2269,LAT029,E,5,LAT029E05,Maybridge,DFP 00003,NA,2.5,NA,+,NA,   
CMP1439,2270,LAT029,F,5,LAT029F05,Maybridge,DFP 00110,NA,2.5,NA,+,NA,   
